Processing ../cross-thread/data/NVIDIA_GeForce_RTX_3050_Ti_Laptop_GPU_metrics.json...
Area: cross-block, Device: 3050ti, Pairs: 4->256, Avg Speedup: 4.04, Std: 1.54
Area: cross-block, Device: 3050ti, Pairs: 4->512, Avg Speedup: 4.63, Std: 2.39
Area: cross-block, Device: 3050ti, Pairs: 4->1024, Avg Speedup: 4.72, Std: 2.50
Area: cross-block, Device: 3050ti, Pairs: 8->16, Avg Speedup: 1.32, Std: 0.13
Area: cross-block, Device: 3050ti, Pairs: 8->32, Avg Speedup: 1.57, Std: 0.30
Area: cross-block, Device: 3050ti, Pairs: 8->64, Avg Speedup: 2.22, Std: 0.50
Area: cross-block, Device: 3050ti, Pairs: 8->128, Avg Speedup: 2.49, Std: 0.74
Area: cross-block, Device: 3050ti, Pairs: 8->256, Avg Speedup: 2.79, Std: 1.15
Area: cross-block, Device: 3050ti, Pairs: 8->512, Avg Speedup: 3.20, Std: 1.77
Area: cross-block, Device: 3050ti, Pairs: 8->1024, Avg Speedup: 3.28, Std: 1.83
Area: cross-block, Device: 3050ti, Pairs: 16->32, Avg Speedup: 1.18, Std: 0.16
Area: cross-block, Device: 3050ti, Pairs: 16->64, Avg Speedup: 1.65, Std: 0.33
Area: cross-block, Device: 3050ti, Pairs: 16->128, Avg Speedup: 1.84, Std: 0.54
Area: cross-block, Device: 3050ti, Pairs: 16->256, Avg Speedup: 2.06, Std: 0.87
Area: cross-block, Device: 3050ti, Pairs: 16->512, Avg Speedup: 2.36, Std: 1.34
Area: cross-block, Device: 3050ti, Pairs: 16->1024, Avg Speedup: 2.42, Std: 1.37
Area: cross-block, Device: 3050ti, Pairs: 32->64, Avg Speedup: 1.38, Std: 0.17
Area: cross-block, Device: 3050ti, Pairs: 32->128, Avg Speedup: 1.53, Std: 0.33
Area: cross-block, Device: 3050ti, Pairs: 32->256, Avg Speedup: 1.70, Std: 0.65
Area: cross-block, Device: 3050ti, Pairs: 32->512, Avg Speedup: 1.96, Std: 1.13
Area: cross-block, Device: 3050ti, Pairs: 32->1024, Avg Speedup: 2.03, Std: 1.22
Area: cross-block, Device: 3050ti, Pairs: 64->128, Avg Speedup: 1.09, Std: 0.14
Area: cross-block, Device: 3050ti, Pairs: 64->256, Avg Speedup: 1.19, Std: 0.32
Area: cross-block, Device: 3050ti, Pairs: 64->512, Avg Speedup: 1.35, Std: 0.66
Area: cross-block, Device: 3050ti, Pairs: 64->1024, Avg Speedup: 1.40, Std: 0.76
Area: cross-block, Device: 3050ti, Pairs: 128->256, Avg Speedup: 1.07, Std: 0.16
Area: cross-block, Device: 3050ti, Pairs: 128->512, Avg Speedup: 1.19, Std: 0.41
Area: cross-block, Device: 3050ti, Pairs: 128->1024, Avg Speedup: 1.24, Std: 0.56
Area: cross-block, Device: 3050ti, Pairs: 256->512, Avg Speedup: 1.09, Std: 0.23
Area: cross-block, Device: 3050ti, Pairs: 256->1024, Avg Speedup: 1.12, Std: 0.37
Area: cross-block, Device: 3050ti, Pairs: 512->1024, Avg Speedup: 1.01, Std: 0.18

Saved pair speedup data to data/pair_speedup/3050ti_areas_[1, 2, 3].json
