Processing ../cross-thread/data/NVIDIA_A100-SXM4-40GB_metrics.json...
Area: cross-node, Device: A100, Pairs: 1->32, Avg Speedup: 2.92, Std: 2.81
Area: cross-node, Device: A100, Pairs: 1->64, Avg Speedup: 4.27, Std: 4.56
Area: cross-node, Device: A100, Pairs: 1->128, Avg Speedup: 5.28, Std: 6.12
Area: cross-node, Device: A100, Pairs: 1->256, Avg Speedup: 5.90, Std: 7.37
Area: cross-node, Device: A100, Pairs: 1->512, Avg Speedup: 5.80, Std: 7.63
Area: cross-node, Device: A100, Pairs: 2->4, Avg Speedup: 1.15, Std: 0.39
Area: cross-node, Device: A100, Pairs: 2->8, Avg Speedup: 1.24, Std: 0.74
Area: cross-node, Device: A100, Pairs: 2->16, Avg Speedup: 1.47, Std: 1.10
Area: cross-node, Device: A100, Pairs: 2->32, Avg Speedup: 1.78, Std: 1.50
Area: cross-node, Device: A100, Pairs: 2->64, Avg Speedup: 2.43, Std: 2.38
Area: cross-node, Device: A100, Pairs: 2->128, Avg Speedup: 2.90, Std: 3.21
Area: cross-node, Device: A100, Pairs: 2->256, Avg Speedup: 3.19, Std: 3.90
Area: cross-node, Device: A100, Pairs: 2->512, Avg Speedup: 3.12, Std: 4.05
Area: cross-node, Device: A100, Pairs: 4->8, Avg Speedup: 0.97, Std: 0.35
Area: cross-node, Device: A100, Pairs: 4->16, Avg Speedup: 1.08, Std: 0.68
Area: cross-node, Device: A100, Pairs: 4->32, Avg Speedup: 1.26, Std: 1.02
Area: cross-node, Device: A100, Pairs: 4->64, Avg Speedup: 1.71, Std: 1.65
Area: cross-node, Device: A100, Pairs: 4->128, Avg Speedup: 2.02, Std: 2.22
Area: cross-node, Device: A100, Pairs: 4->256, Avg Speedup: 2.21, Std: 2.68
Area: cross-node, Device: A100, Pairs: 4->512, Avg Speedup: 2.14, Std: 2.78
Area: cross-node, Device: A100, Pairs: 8->16, Avg Speedup: 0.99, Std: 0.42
